Daily Sales,Year,Month,Day,state,Revenue USD
2014-01-02,2014,1,2,Bayern,7025.3121349325
2014-01-02,2014,1,2,Niedersachsen,6198.6143687327
2014-01-02,2014,1,2,Bremen,4873.09646112
2014-01-02,2014,1,2,Nordrhein-Westfalen,4379.530812794401
2014-01-02,2014,1,2,Baden-Württemberg,3856.0433644076998
2014-01-02,2014,1,2,Sachsen,1833.447666284
2014-01-02,2014,1,2,Hamburg,786.9803837253
2014-01-02,2014,1,2,Mecklenburg-Vorpommern,784.2639617115001
2014-01-02,2014,1,2,Hessen,638.0985064841
2014-01-02,2014,1,2,Saarland,406.4755122468
2014-01-02,2014,1,2,Rheinland-Pfalz,340.97955924740006
2014-01-02,2014,1,2,Thüringen,314.4189884458
2014-01-02,2014,1,2,(blank),297.16010514600003
2014-01-03,2014,1,3,Saarland,9939.1549203415
2014-01-03,2014,1,3,Nordrhein-Westfalen,7308.108129732801
2014-01-03,2014,1,3,Baden-Württemberg,4061.531086239501
2014-01-03,2014,1,3,Niedersachsen,3966.7855790308995
2014-01-03,2014,1,3,Sachsen-Anhalt,1323.3914156322
2014-01-03,2014,1,3,Sachsen,923.1033090835001
2014-01-03,2014,1,3,Bayern,674.0293613030001
2014-01-03,2014,1,3,Rheinland-Pfalz,391.1098927748001
2014-01-03,2014,1,3,Hessen,301.6051593504
2014-01-03,2014,1,3,Berlin,196.51529760440002
2014-01-03,2014,1,3,Thüringen,175.71683410480003
2014-01-03,2014,1,3,Mecklenburg-Vorpommern,3.9923172021
2014-01-06,2014,1,6,Bayern,43251.996286577814
2014-01-06,2014,1,6,Nordrhein-Westfalen,32046.16554961949
2014-01-06,2014,1,6,Baden-Württemberg,22336.0132366232
2014-01-06,2014,1,6,Niedersachsen,12687.6938226986
2014-01-06,2014,1,6,Rheinland-Pfalz,7883.193877078601
2014-01-06,2014,1,6,Saarland,6391.5900861373
2014-01-06,2014,1,6,Hessen,5459.9396512225
2014-01-06,2014,1,6,Bremen,4663.0127727497
2014-01-06,2014,1,6,Sachsen-Anhalt,4427.8639176157
2014-01-06,2014,1,6,Sachsen,4230.7175320687
2014-01-06,2014,1,6,Thüringen,1952.7370067385
2014-01-06,2014,1,6,(blank),1316.9296238721
2014-01-06,2014,1,6,Berlin,1292.5641415665
2014-01-06,2014,1,6,Hamburg,520.9630966163
2014-01-07,2014,1,7,Baden-Württemberg,15846.4261684426
2014-01-07,2014,1,7,Nordrhein-Westfalen,14442.598478735099
2014-01-07,2014,1,7,Bayern,12353.9168975787
2014-01-07,2014,1,7,Bremen,10048.154783470998
2014-01-07,2014,1,7,Saarland,7439.4704569153
2014-01-07,2014,1,7,Hessen,5348.5800679598005
2014-01-07,2014,1,7,Niedersachsen,3043.2844101575
2014-01-07,2014,1,7,Rheinland-Pfalz,2055.837569535
2014-01-07,2014,1,7,Mecklenburg-Vorpommern,1086.3218580642001
2014-01-07,2014,1,7,Sachsen,590.615998455
2014-01-07,2014,1,7,Schleswig-Holstein,250.1303341192
2014-01-07,2014,1,7,(blank),233.8180827333
2014-01-07,2014,1,7,Sachsen-Anhalt,96.0351217
2014-01-08,2014,1,8,Baden-Württemberg,24000.4665273214
2014-01-08,2014,1,8,Nordrhein-Westfalen,19556.619621594196
2014-01-08,2014,1,8,Bayern,12586.3767693051
2014-01-08,2014,1,8,Bremen,11027.850217842002
2014-01-08,2014,1,8,Niedersachsen,4949.2248740219
2014-01-08,2014,1,8,Hessen,4348.8270124566
2014-01-08,2014,1,8,Sachsen,2496.7073746535
2014-01-08,2014,1,8,Rheinland-Pfalz,2318.8503292651003
2014-01-08,2014,1,8,Saarland,1479.6405586381
2014-01-08,2014,1,8,Sachsen-Anhalt,1053.3543727149001
2014-01-08,2014,1,8,(blank),1025.4904681188
2014-01-08,2014,1,8,Thüringen,563.7947608945
2014-01-08,2014,1,8,Schleswig-Holstein,560.4335316350001
2014-01-09,2014,1,9,Baden-Württemberg,4483.7837970513
2014-01-09,2014,1,9,Niedersachsen,1406.1325326283002
2014-01-09,2014,1,9,Bayern,980.7243821035001
2014-01-09,2014,1,9,Bremen,979.9561011298999
2014-01-09,2014,1,9,Sachsen,296.0351222918
2014-01-09,2014,1,9,Mecklenburg-Vorpommern,120.5103584304
2014-01-09,2014,1,9,Rheinland-Pfalz,99.9176844773
2014-01-09,2014,1,9,Nordrhein-Westfalen,75.45616705
2014-01-09,2014,1,9,Saarland,71.9577447595
2014-01-09,2014,1,9,Hessen,-86.73343419820002
2014-01-10,2014,1,10,Baden-Württemberg,26074.866313950697
2014-01-10,2014,1,10,Nordrhein-Westfalen,14133.2007552239
2014-01-10,2014,1,10,Bayern,6361.1332332553
2014-01-10,2014,1,10,Rheinland-Pfalz,5840.0055050018
2014-01-10,2014,1,10,Niedersachsen,4125.449319382401
2014-01-10,2014,1,10,Hessen,2095.0198991886
2014-01-10,2014,1,10,Sachsen,1853.6699190534
2014-01-10,2014,1,10,(blank),1835.8348250234003
2014-01-10,2014,1,10,Saarland,1637.4537021974
2014-01-10,2014,1,10,Schleswig-Holstein,1400.7820044193
2014-01-10,2014,1,10,Thüringen,980.4637153446001
2014-01-10,2014,1,10,Berlin,397.53052662560003
2014-01-10,2014,1,10,Bremen,300.16463252489996
2014-01-13,2014,1,13,Nordrhein-Westfalen,23966.4563749365
2014-01-13,2014,1,13,Baden-Württemberg,15423.6658434161
2014-01-13,2014,1,13,Bayern,10550.7065753271
2014-01-13,2014,1,13,Bremen,7614.2132205
2014-01-13,2014,1,13,Rheinland-Pfalz,6370.9150963656
2014-01-13,2014,1,13,Hessen,5432.3638519915
2014-01-13,2014,1,13,Niedersachsen,3408.1081181927
2014-01-13,2014,1,13,Saarland,1780.2990860746
2014-01-13,2014,1,13,Sachsen,1694.9375821864
2014-01-13,2014,1,13,Thüringen,1240.3347546648001
2014-01-13,2014,1,13,Sachsen-Anhalt,611.9357954724001
2014-01-13,2014,1,13,Brandenburg,363.1362337539
2014-01-13,2014,1,13,(blank),238.7570318493
2014-01-14,2014,1,14,Nordrhein-Westfalen,21342.296674484
2014-01-14,2014,1,14,Bayern,15108.8352758773
2014-01-14,2014,1,14,Baden-Württemberg,12329.4279415452
2014-01-14,2014,1,14,Niedersachsen,8358.5814487967
2014-01-14,2014,1,14,Rheinland-Pfalz,4163.4106310601
2014-01-14,2014,1,14,Hessen,3552.9839589287003
2014-01-14,2014,1,14,Saarland,2922.2664375124
2014-01-14,2014,1,14,Sachsen,1602.6341109296002
2014-01-14,2014,1,14,Thüringen,1471.9028716896999
2014-01-14,2014,1,14,Schleswig-Holstein,333.07724066180003
2014-01-14,2014,1,14,(blank),274.8936762147
2014-01-14,2014,1,14,Sachsen-Anhalt,37.5360132816
2014-01-15,2014,1,15,Sachsen-Anhalt,13181.382944752102
2014-01-15,2014,1,15,Bayern,11723.6795517709
2014-01-15,2014,1,15,Thüringen,9259.8299080419
2014-01-15,2014,1,15,Niedersachsen,8443.435338470199
2014-01-15,2014,1,15,Nordrhein-Westfalen,8090.218160857601
2014-01-15,2014,1,15,Sachsen,5370.654426647699
2014-01-15,2014,1,15,Baden-Württemberg,4113.0607886831
2014-01-15,2014,1,15,Schleswig-Holstein,2441.0893198861
2014-01-15,2014,1,15,Rheinland-Pfalz,1963.7810457339997
2014-01-15,2014,1,15,Saarland,1317.6704662395002
2014-01-15,2014,1,15,Hessen,1025.8334506963001
2014-01-15,2014,1,15,Bremen,896.1174398858001
2014-01-15,2014,1,15,(blank),401.0838261285
2014-01-15,2014,1,15,Brandenburg,188.4209087754
2014-01-16,2014,1,16,Nordrhein-Westfalen,21694.087044574204
2014-01-16,2014,1,16,Bayern,16066.936527168897
2014-01-16,2014,1,16,Baden-Württemberg,11499.7805251789
2014-01-16,2014,1,16,Bremen,3778.0765648904
2014-01-16,2014,1,16,Hessen,2540.1838461773996
2014-01-16,2014,1,16,Sachsen,2431.4446498068
2014-01-16,2014,1,16,Berlin,2230.0864382081
2014-01-16,2014,1,16,Rheinland-Pfalz,1378.0216805764
2014-01-16,2014,1,16,Saarland,1282.617646819
2014-01-16,2014,1,16,Niedersachsen,842.4749647648
2014-01-16,2014,1,16,Sachsen-Anhalt,791.5077537483
2014-01-16,2014,1,16,Thüringen,416.49060350980005
2014-01-16,2014,1,16,Brandenburg,290.4788045363
2014-01-16,2014,1,16,Hamburg,197.4482102152
2014-01-17,2014,1,17,Bayern,15567.1148766297
2014-01-17,2014,1,17,Baden-Württemberg,8184.4972117607995
2014-01-17,2014,1,17,Nordrhein-Westfalen,7722.321328928
2014-01-17,2014,1,17,Niedersachsen,4965.660599135701
2014-01-17,2014,1,17,Saarland,3997.5442565811004
2014-01-17,2014,1,17,Hessen,3611.6339796812
2014-01-17,2014,1,17,Sachsen-Anhalt,3111.3047149272998
2014-01-17,2014,1,17,Sachsen,2843.0237428068
2014-01-17,2014,1,17,Rheinland-Pfalz,2631.2114222459004
2014-01-17,2014,1,17,Thüringen,1330.9781902465002
2014-01-17,2014,1,17,Schleswig-Holstein,570.9425178096001
2014-01-17,2014,1,17,(blank),267.36177881279997
2014-01-20,2014,1,20,Rheinland-Pfalz,23746.302718090796
2014-01-20,2014,1,20,Bayern,19736.315053598002
2014-01-20,2014,1,20,Baden-Württemberg,16265.7566676941
2014-01-20,2014,1,20,Nordrhein-Westfalen,13803.100603334802
2014-01-20,2014,1,20,Hessen,9103.6219229453
2014-01-20,2014,1,20,Niedersachsen,3900.6722573920006
2014-01-20,2014,1,20,Brandenburg,3522.2938778939997
2014-01-20,2014,1,20,Hamburg,1700.0274436365
2014-01-20,2014,1,20,Bremen,1620.0576258666
2014-01-20,2014,1,20,Saarland,1511.2086750712
2014-01-20,2014,1,20,Berlin,1386.9255082883
2014-01-20,2014,1,20,(blank),1218.960080435
2014-01-20,2014,1,20,Sachsen,707.0791624709
2014-01-20,2014,1,20,Thüringen,93.7577173854
2014-01-20,2014,1,20,Sachsen-Anhalt,68.28097152870001
2014-01-21,2014,1,21,Baden-Württemberg,17727.9737113952
2014-01-21,2014,1,21,Nordrhein-Westfalen,9812.635507153302
2014-01-21,2014,1,21,Bayern,9231.7876525055
2014-01-21,2014,1,21,Hessen,7112.1690428586
2014-01-21,2014,1,21,Rheinland-Pfalz,6865.838955698099
2014-01-21,2014,1,21,Niedersachsen,3860.9960328267994
2014-01-21,2014,1,21,Bremen,2555.7415358928
2014-01-21,2014,1,21,Hamburg,2189.9025994281997
2014-01-21,2014,1,21,Saarland,1529.5376640128
2014-01-21,2014,1,21,Thüringen,1220.1810984109
2014-01-21,2014,1,21,Sachsen,830.5528903709001
2014-01-21,2014,1,21,Berlin,360.4884082556
2014-01-21,2014,1,21,Schleswig-Holstein,298.6417898808
2014-01-21,2014,1,21,(blank),43.119769643299996
2014-01-22,2014,1,22,Bayern,7100.740863376301
2014-01-22,2014,1,22,Nordrhein-Westfalen,6572.3830623891
2014-01-22,2014,1,22,Baden-Württemberg,5587.1313102626
2014-01-22,2014,1,22,Saarland,2565.4136445783
2014-01-22,2014,1,22,Niedersachsen,1228.7145049391
2014-01-22,2014,1,22,(blank),938.9079462546999
2014-01-22,2014,1,22,Rheinland-Pfalz,608.2864608478001
2014-01-22,2014,1,22,Hessen,421.5667456568
2014-01-22,2014,1,22,Thüringen,410.1934433869
2014-01-22,2014,1,22,Sachsen,249.91082526960002
2014-01-22,2014,1,22,Hamburg,133.37906473820001
2014-01-22,2014,1,22,Bremen,59.6926877881
2014-01-23,2014,1,23,Nordrhein-Westfalen,19535.354701789198
2014-01-23,2014,1,23,Baden-Württemberg,13339.086333886602
2014-01-23,2014,1,23,Niedersachsen,8372.2733132905
2014-01-23,2014,1,23,Bayern,6324.461536069
2014-01-23,2014,1,23,Hamburg,3279.7365990860003
2014-01-23,2014,1,23,Sachsen,2383.1389835917
2014-01-23,2014,1,23,Rheinland-Pfalz,1776.8692602996
2014-01-23,2014,1,23,Hessen,1403.347514099
2014-01-23,2014,1,23,Sachsen-Anhalt,1241.9124745212998
2014-01-23,2014,1,23,Saarland,827.4248892640999
2014-01-23,2014,1,23,(blank),647.8940888975001
2014-01-23,2014,1,23,Schleswig-Holstein,390.725752288
2014-01-23,2014,1,23,Berlin,58.6911786618
2014-01-23,2014,1,23,Thüringen,-79.09178237150003
2014-01-24,2014,1,24,Nordrhein-Westfalen,21136.068110284796
2014-01-24,2014,1,24,Baden-Württemberg,13775.991260409199
2014-01-24,2014,1,24,Bayern,8088.1739846957
2014-01-24,2014,1,24,Niedersachsen,7873.782435151999
2014-01-24,2014,1,24,Hessen,5889.422434768
2014-01-24,2014,1,24,Rheinland-Pfalz,4872.5339696928995
2014-01-24,2014,1,24,Bremen,3968.2672637656997
2014-01-24,2014,1,24,Sachsen,2019.8243988975
2014-01-24,2014,1,24,Saarland,1772.0675042146001
2014-01-24,2014,1,24,Thüringen,1509.2742533340997
2014-01-24,2014,1,24,Sachsen-Anhalt,743.7508596572001
2014-01-24,2014,1,24,(blank),383.8798200411
2014-01-27,2014,1,27,Baden-Württemberg,20342.159478494
2014-01-27,2014,1,27,Nordrhein-Westfalen,7936.4110538035
2014-01-27,2014,1,27,Bayern,6296.2409295923
2014-01-27,2014,1,27,Niedersachsen,5625.1063412434005
2014-01-27,2014,1,27,Rheinland-Pfalz,4930.209919925301
2014-01-27,2014,1,27,Saarland,4632.816586626601
2014-01-27,2014,1,27,Sachsen,3391.5626386541
2014-01-27,2014,1,27,Hessen,3101.7560799697003
2014-01-27,2014,1,27,Sachsen-Anhalt,1884.7304212718
2014-01-27,2014,1,27,(blank),1516.6689577050001
2014-01-27,2014,1,27,Berlin,553.4092484478
2014-01-27,2014,1,27,Bremen,464.3709713288
2014-01-27,2014,1,27,Thüringen,385.9102768999
2014-01-27,2014,1,27,Hamburg,58.005213506800004
2014-01-28,2014,1,28,Baden-Württemberg,18137.0147333217
2014-01-28,2014,1,28,Bremen,18110.632513460398
2014-01-28,2014,1,28,Nordrhein-Westfalen,14374.4958581467
2014-01-28,2014,1,28,Niedersachsen,12962.4777444885
2014-01-28,2014,1,28,Bayern,11218.534811628899
2014-01-28,2014,1,28,Hessen,3436.5893914283
2014-01-28,2014,1,28,Sachsen,2626.2587538268
2014-01-28,2014,1,28,Berlin,2223.5697692356
2014-01-28,2014,1,28,Rheinland-Pfalz,1953.6973579555001
2014-01-28,2014,1,28,Saarland,1530.9507522321
2014-01-28,2014,1,28,Brandenburg,925.4904678229
2014-01-28,2014,1,28,(blank),873.8098530452
2014-01-28,2014,1,28,Mecklenburg-Vorpommern,865.3038851232001
2014-01-28,2014,1,28,Sachsen-Anhalt,396.92687728920004
2014-01-28,2014,1,28,Schleswig-Holstein,374.125395537
2014-01-28,2014,1,28,Thüringen,318.4524635572
2014-01-28,2014,1,28,Hamburg,25.3121142195
2014-01-29,2014,1,29,Bayern,29149.074033295594
2014-01-29,2014,1,29,Nordrhein-Westfalen,21266.744472312304
2014-01-29,2014,1,29,Baden-Württemberg,16696.378153396905
2014-01-29,2014,1,29,Bremen,7545.342318938
2014-01-29,2014,1,29,Niedersachsen,2856.3726247231
2014-01-29,2014,1,29,Sachsen,2413.7467488078
2014-01-29,2014,1,29,Rheinland-Pfalz,2073.1101721379
2014-01-29,2014,1,29,(blank),1785.1557193719998
2014-01-29,2014,1,29,Hessen,1282.6725240314
2014-01-29,2014,1,29,Berlin,1240.7463337578
2014-01-29,2014,1,29,Saarland,1043.2158077240001
2014-01-29,2014,1,29,Hamburg,945.4794924396
2014-01-29,2014,1,29,Thüringen,842.4200875524
2014-01-29,2014,1,29,Schleswig-Holstein,740.2387180636001
2014-01-29,2014,1,29,Sachsen-Anhalt,717.1354116432001
2014-01-30,2014,1,30,Nordrhein-Westfalen,16215.297070892299
2014-01-30,2014,1,30,Baden-Württemberg,14685.8691613043
2014-01-30,2014,1,30,Bayern,10103.224066114399
2014-01-30,2014,1,30,Bremen,9306.2285911261
2014-01-30,2014,1,30,Niedersachsen,5499.1494194823
2014-01-30,2014,1,30,Hessen,2536.9460906458003
2014-01-30,2014,1,30,Thüringen,2357.7308342505
2014-01-30,2014,1,30,Rheinland-Pfalz,1670.1742400909
2014-01-30,2014,1,30,Saarland,1245.2188265684001
2014-01-30,2014,1,30,Sachsen,1114.9540436339
2014-01-30,2014,1,30,Berlin,746.2203342152
2014-01-30,2014,1,30,Hamburg,501.852107398
2014-01-30,2014,1,30,Brandenburg,252.5998086772
2014-01-30,2014,1,30,(blank),222.3075874324
2014-01-30,2014,1,30,Sachsen-Anhalt,71.0111128456
2014-01-30,2014,1,30,Schleswig-Holstein,0.0
2014-01-31,2014,1,31,Bayern,17154.287332965596
2014-01-31,2014,1,31,Nordrhein-Westfalen,12594.6220704682
2014-01-31,2014,1,31,Sachsen,4156.276593448099
2014-01-31,2014,1,31,Baden-Württemberg,2357.1546235203
2014-01-31,2014,1,31,Saarland,664.0691472524
2014-01-31,2014,1,31,Thüringen,630.4294160512
2014-01-31,2014,1,31,Rheinland-Pfalz,124.00878072089995
2014-01-31,2014,1,31,Niedersachsen,-1000.5487750830001
2014-02-01,2014,2,1,Bremen,20956.809755551698
2014-02-01,2014,2,1,Bayern,13528.7889114448
2014-02-01,2014,2,1,Nordrhein-Westfalen,4937.2239724281
2014-02-01,2014,2,1,Niedersachsen,4673.1175399649
2014-02-01,2014,2,1,Saarland,3137.3885597558997
2014-02-01,2014,2,1,Baden-Württemberg,2950.6514867403994
2014-02-01,2014,2,1,Hessen,1455.081606773
2014-02-01,2014,2,1,Rheinland-Pfalz,912.2616920661001
2014-02-01,2014,2,1,Thüringen,558.1676036312
2014-02-01,2014,2,1,Sachsen,529.4198324199999
2014-02-03,2014,2,3,Bayern,22391.263190615897
2014-02-03,2014,2,3,Niedersachsen,14163.214915807997
2014-02-03,2014,2,3,Nordrhein-Westfalen,13325.936079281799
2014-02-03,2014,2,3,Baden-Württemberg,9388.3417868088
2014-02-03,2014,2,3,Sachsen,8045.3572860039
2014-02-03,2014,2,3,Hessen,5563.9967056387
2014-02-03,2014,2,3,Schleswig-Holstein,4708.0373040411
2014-02-03,2014,2,3,Rheinland-Pfalz,2611.2741724035996
2014-02-03,2014,2,3,Berlin,1858.8533800013
2014-02-03,2014,2,3,Bremen,760.7735560796
2014-02-03,2014,2,3,Brandenburg,449.59539136599994
2014-02-03,2014,2,3,Thüringen,387.46399652499997
2014-02-03,2014,2,3,Saarland,385.543820967
2014-02-04,2014,2,4,Bremen,30590.028788164298
2014-02-04,2014,2,4,Niedersachsen,25163.146332906497
2014-02-04,2014,2,4,Baden-Württemberg,17771.924281814703
2014-02-04,2014,2,4,Bayern,14033.328754849
2014-02-04,2014,2,4,Nordrhein-Westfalen,12870.731032178499
2014-02-04,2014,2,4,Hessen,7879.344393475099
2014-02-04,2014,2,4,Sachsen,5246.948289933499
2014-02-04,2014,2,4,Rheinland-Pfalz,3683.6785060068996
2014-02-04,2014,2,4,(blank),3097.6546412449998
2014-02-04,2014,2,4,Sachsen-Anhalt,2797.832943403
2014-02-04,2014,2,4,Schleswig-Holstein,2545.2201332083996
2014-02-04,2014,2,4,Thüringen,2433.1778893990995
2014-02-04,2014,2,4,Saarland,979.0152237859999
2014-02-04,2014,2,4,Berlin,295.2269920425
2014-02-04,2014,2,4,Hamburg,224.00219438039997
2014-02-05,2014,2,5,Niedersachsen,38034.72772854639
2014-02-05,2014,2,5,Nordrhein-Westfalen,18076.395547615
2014-02-05,2014,2,5,Bayern,12520.545872558097
2014-02-05,2014,2,5,Baden-Württemberg,10132.8487128042
2014-02-05,2014,2,5,Rheinland-Pfalz,7422.9598099576
2014-02-05,2014,2,5,Schleswig-Holstein,2230.969687602
2014-02-05,2014,2,5,Thüringen,2000.9738023727
2014-02-05,2014,2,5,Hessen,1900.5349051495996
2014-02-05,2014,2,5,Sachsen,1768.0976538063996
2014-02-05,2014,2,5,Saarland,1394.8978185694
2014-02-05,2014,2,5,Berlin,1024.1942115578001
2014-02-05,2014,2,5,Mecklenburg-Vorpommern,464.5864762581
2014-02-05,2014,2,5,(blank),383.62364540899995
2014-02-05,2014,2,5,Bemen,53.764915624
2014-02-05,2014,2,5,Bremen,27.3076395427
2014-02-05,2014,2,5,Sachsen-Anhalt,-303.6071867992
2014-02-06,2014,2,6,Baden-Württemberg,11688.986416086802
2014-02-06,2014,2,6,Nordrhein-Westfalen,7782.992727082599
2014-02-06,2014,2,6,Niedersachsen,5213.537235224299
2014-02-06,2014,2,6,Bayern,4139.336165920299
2014-02-06,2014,2,6,Hessen,3055.8908228585
2014-02-06,2014,2,6,Rheinland-Pfalz,2833.9185283537
2014-02-06,2014,2,6,Sachsen-Anhalt,1991.8803995515998
2014-02-06,2014,2,6,Saarland,1643.5194067112998
2014-02-06,2014,2,6,Sachsen,1029.6667118981
2014-02-06,2014,2,6,Schleswig-Holstein,939.51446945
2014-02-06,2014,2,6,Berlin,619.2977640741
2014-02-06,2014,2,6,Bremen,585.8044161267
2014-02-06,2014,2,6,Thüringen,530.8325330091
2014-02-06,2014,2,6,(blank),162.44685220679997
2014-02-06,2014,2,6,Bemen,55.136469594
2014-02-07,2014,2,7,Nordrhein-Westfalen,13028.391161029998
2014-02-07,2014,2,7,Baden-Württemberg,12347.551770322003
2014-02-07,2014,2,7,Bayern,7547.442048274799
2014-02-07,2014,2,7,Hessen,5208.613356472
2014-02-07,2014,2,7,Niedersachsen,1959.3745704625999
2014-02-07,2014,2,7,Rheinland-Pfalz,1896.4339587793
2014-02-07,2014,2,7,Thüringen,1493.9240152034
2014-02-07,2014,2,7,Saarland,833.630502966
2014-02-07,2014,2,7,Sachsen-Anhalt,597.0785897600999
2014-02-07,2014,2,7,Berlin,404.03236848259996
2014-02-07,2014,2,7,Sachsen,386.13358917410005
2014-02-07,2014,2,7,Bremen,180.7982443254
2014-02-07,2014,2,7,(blank),158.74365648779997
2014-02-10,2014,2,10,Bayern,13713.0297562349
2014-02-10,2014,2,10,Nordrhein-Westfalen,13288.328069424395
2014-02-10,2014,2,10,Niedersachsen,3705.8153870826995
2014-02-10,2014,2,10,Baden-Württemberg,3478.8232050477
2014-02-10,2014,2,10,Hessen,2817.2815786976
2014-02-10,2014,2,10,(blank),1259.635166048
2014-02-10,2014,2,10,Thüringen,1218.5296935671
2014-02-10,2014,2,10,Hamburg,1053.1065692454
2014-02-10,2014,2,10,Sachsen,958.3596209978
2014-02-10,2014,2,10,Rheinland-Pfalz,756.3022901374
2014-02-10,2014,2,10,Berlin,120.7516115188
2014-02-10,2014,2,10,Bremen,58.83966531299999
2014-02-10,2014,2,10,Saarland,57.4955424224
2014-02-11,2014,2,11,Bremen,48651.625268443
2014-02-11,2014,2,11,Baden-Württemberg,35974.15990617719
2014-02-11,2014,2,11,Nordrhein-Westfalen,18253.998071190297
2014-02-11,2014,2,11,Hessen,11945.3984307783
2014-02-11,2014,2,11,Bayern,5940.063088672999
2014-02-11,2014,2,11,Niedersachsen,5503.0722782913
2014-02-11,2014,2,11,Rheinland-Pfalz,1588.7121100701002
2014-02-11,2014,2,11,Thüringen,1578.3431620569
2014-02-11,2014,2,11,Sachsen,632.3686734081999
2014-02-11,2014,2,11,(blank),632.2040869317999
2014-02-11,2014,2,11,Saarland,557.6875597416999
2014-02-11,2014,2,11,Sachsen-Anhalt,479.5775611502
2014-02-11,2014,2,11,Hamburg,336.52448207919997
2014-02-12,2014,2,12,Baden-Württemberg,21547.126584239697
2014-02-12,2014,2,12,Bayern,10592.4838792306
2014-02-12,2014,2,12,Nordrhein-Westfalen,10198.601010126
2014-02-12,2014,2,12,Niedersachsen,3409.2579876892996
2014-02-12,2014,2,12,Saarland,2780.3730613649
2014-02-12,2014,2,12,Hessen,2659.4980099887994
2014-02-12,2014,2,12,Rheinland-Pfalz,2071.6636939865
2014-02-12,2014,2,12,Berlin,1717.3638724561001
2014-02-12,2014,2,12,Sachsen-Anhalt,1284.2682753492
2014-02-12,2014,2,12,Hamburg,445.15155650319997
2014-02-12,2014,2,12,(blank),200.35660393759997
2014-02-12,2014,2,12,Sachsen,160.6638320458
2014-02-12,2014,2,12,Thüringen,145.0281167878
2014-02-12,2014,2,12,Bremen,0.0
2014-02-13,2014,2,13,Nordrhein-Westfalen,10448.4707123806
2014-02-13,2014,2,13,Hessen,9713.331500000299
2014-02-13,2014,2,13,Baden-Württemberg,7969.8258088759985
2014-02-13,2014,2,13,Bayern,7782.745847367997
2014-02-13,2014,2,13,Niedersachsen,4919.3114775799
2014-02-13,2014,2,13,Bremen,665.8483058159
2014-02-13,2014,2,13,Saarland,597.0374431409999
2014-02-13,2014,2,13,Rheinland-Pfalz,526.7315866388
2014-02-13,2014,2,13,Thüringen,285.7358385701
2014-02-13,2014,2,13,Berlin,241.24262778329998
2014-02-13,2014,2,13,Hamburg,188.39665331919997
2014-02-13,2014,2,13,Sachsen-Anhalt,74.8045535238
2014-02-13,2014,2,13,Brandenburg,30.1193251812
2014-02-14,2014,2,14,Bayern,29317.171841845495
2014-02-14,2014,2,14,Niedersachsen,11867.631320679298
2014-02-14,2014,2,14,Nordrhein-Westfalen,10955.3010509147
2014-02-14,2014,2,14,Saarland,3143.8211478752
2014-02-14,2014,2,14,Hessen,2534.4260034645
2014-02-14,2014,2,14,Sachsen,2028.4185973124002
2014-02-14,2014,2,14,Thüringen,1933.1778896356
2014-02-14,2014,2,14,Rheinland-Pfalz,1896.6671229541996
2014-02-14,2014,2,14,Bremen,1622.7677951452
2014-02-14,2014,2,14,Hamburg,1458.8533801904998
2014-02-14,2014,2,14,Baden-Württemberg,1054.8621583269987
2014-02-14,2014,2,14,(blank),659.2511312201999
2014-02-14,2014,2,14,Sachsen-Anhalt,394.5274994705
2014-02-14,2014,2,14,Brandenburg,150.8709367
2014-02-14,2014,2,14,Schleswig-Holstein,74.1599231579
2014-02-17,2014,2,17,Nordrhein-Westfalen,16828.0757018195
2014-02-17,2014,2,17,Bayern,12248.264978433699
2014-02-17,2014,2,17,Baden-Württemberg,11150.240016670798
2014-02-17,2014,2,17,Hessen,4478.1922897485
2014-02-17,2014,2,17,Niedersachsen,4320.7790406116
2014-02-17,2014,2,17,(blank),2178.7409124244
2014-02-17,2014,2,17,Rheinland-Pfalz,1691.9215463125997
2014-02-17,2014,2,17,Bremen,934.6728839358999
2014-02-17,2014,2,17,Saarland,703.9226440231
2014-02-17,2014,2,17,Sachsen,676.4229869246
2014-02-17,2014,2,17,Schleswig-Holstein,390.207104465
2014-02-17,2014,2,17,Thüringen,175.50404600119998
2014-02-17,2014,2,17,Mecklenburg-Vorpommern,164.1338635899
2014-02-18,2014,2,18,Bremen,39338.499501349
2014-02-18,2014,2,18,Nordrhein-Westfalen,10363.996703368299
2014-02-18,2014,2,18,Bayern,9355.671371243401
2014-02-18,2014,2,18,Baden-Württemberg,6087.8617444802
2014-02-18,2014,2,18,Saarland,1838.8561231187
2014-02-18,2014,2,18,Hessen,1830.5719371399
2014-02-18,2014,2,18,(blank),638.8698392260001
2014-02-18,2014,2,18,Niedersachsen,574.9142776049
2014-02-18,2014,2,18,Sachsen,445.0829788047
2014-02-18,2014,2,18,Sachsen-Anhalt,412.78288281119995
2014-02-18,2014,2,18,Thüringen,339.47332311469995
2014-02-18,2014,2,18,Berlin,232.7389931693
2014-02-18,2014,2,18,Bemen,189.57618973339999
2014-02-18,2014,2,18,Rheinland-Pfalz,162.44685220679997
2014-02-19,2014,2,19,Baden-Württemberg,35022.822641505794
2014-02-19,2014,2,19,Nordrhein-Westfalen,27202.756810614093
2014-02-19,2014,2,19,Bayern,10627.033323734897
2014-02-19,2014,2,19,Niedersachsen,4743.0942235143
2014-02-19,2014,2,19,Hessen,4159.7311734542
2014-02-19,2014,2,19,Sachsen,4056.0691244016
2014-02-19,2014,2,19,Saarland,2383.4179113675
